Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
"A patient has delusions and hallucinations for 2 months, but the disturbance has not yet lasted 6 months. Which diagnosis is most appropriate at this time?",Schizophrenia,Delusional disorder,Schizophreniform disorder,Brief psychotic disorder,3,Psychotic symptoms lasting more than 1 month but less than 6 months meet criteria for schizophreniform disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A man has fixed beliefs that neighbors are spying on him, but his behavior and functioning are otherwise relatively preserved, and no other prominent psychotic symptoms are present. Which diagnosis is most likely?",Delusional disorder,Schizophrenia,Schizoaffective disorder,Paranoid personality disorder,1,Presence of persistent delusions with relatively preserved functioning and minimal additional symptoms defines delusional disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A patient has a major depressive episode concurrent with active psychotic symptoms, and there is also a documented period of delusions without prominent mood symptoms. Which diagnosis is most consistent?",Major depressive disorder with psychotic features,Bipolar II disorder,Schizoaffective disorder,Delusional disorder,3,The presence of mood episodes with psychosis plus a period of psychosis without mood symptoms defines schizoaffective disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A 28-year-old has elevated mood, decreased need for sleep, pressured speech, grandiosity, and major impairment requiring hospitalization. Which diagnosis is most directly supported by this episode?",Cyclothymic disorder,Bipolar II disorder,Bipolar I disorder,Persistent depressive disorder,3,A single manic episode causing marked impairment or hospitalization is sufficient for bipolar I disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A patient reports episodes of depression and periods of increased energy, talkativeness, and decreased need for sleep that do not cause marked impairment or hospitalization. He has never had a full manic episode. Which diagnosis is most likely?",Cyclothymic disorder,Bipolar II disorder,Bipolar I disorder,Disruptive mood dysregulation disorder,2,Bipolar II disorder involves hypomanic episodes and major depressive episodes without full manic episodes.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"For the past 3 years, a client has had numerous periods of subclinical depressive symptoms and hypomanic symptoms, but never meets full criteria for a major depressive, manic, or hypomanic episode. Which diagnosis best fits?",Cyclothymic disorder,Bipolar II disorder,Persistent depressive disorder,Borderline personality disorder,1,Chronic fluctuating subthreshold mood symptoms without full episodes define cyclothymic disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A woman reports a 3-week period of depressed mood, anhedonia, insomnia, guilt, poor concentration, and suicidal ideation. Substance use and medical causes have been ruled out. Which diagnosis is most likely?",Persistent depressive disorder,Major depressive disorder,Adjustment disorder with depressed mood,Bipolar II disorder,2,A cluster of depressive symptoms lasting at least 2 weeks with impairment meets criteria for major depressive disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A man describes being ""down"" most days for the last 4 years, with low self-esteem, poor appetite, hopelessness, and low energy, but he has never been symptom-free for more than 2 months. Which diagnosis is most appropriate?",Major depressive disorder,Persistent depressive disorder,Cyclothymic disorder,Adjustment disorder,2,Chronic depressive symptoms lasting at least 2 years with minimal remission define persistent depressive disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
A child has severe recurrent temper outbursts grossly out of proportion to the situation and persistent irritability between outbursts across home and school for over a year. Which diagnosis is most likely?,Oppositional defiant disorder,Pediatric bipolar disorder,Disruptive mood dysregulation disorder,Intermittent explosive disorder,3,Severe temper outbursts with chronic irritability across settings define disruptive mood dysregulation disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A woman experiences marked affective lability, irritability, depressed mood, and tension in the week before menses, with remission shortly after onset of menstruation. Which diagnosis is most consistent?",Persistent depressive disorder,Premenstrual dysphoric disorder,Bipolar II disorder,Cyclothymic disorder,2,Cyclical mood symptoms tied to the menstrual cycle characterize premenstrual dysphoric disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
Which feature most strongly supports mania rather than hypomania?,Increased talkativeness,Elevated self-esteem,Marked impairment or hospitalization,Decreased need for sleep,3,"Mania is distinguished from hypomania by significant impairment, hospitalization, or psychosis.",Medium,Abnormal Psychology,Chapter 10,Chapter 10
A clinician initially considers major depressive disorder in a patient with recurrent depressive episodes. Which additional history would most strongly shift the diagnosis toward bipolar disorder?,Family history of dementia,Past episode of increased energy with decreased need for sleep and grandiosity,Past bereavement after a parent's death,Chronic feelings of emptiness,2,A history of hypomanic or manic symptoms indicates bipolar spectrum disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A woman with anorexia nervosa has intense fear of gaining weight, severe restriction of food intake, and significantly low body weight. Which cognitive feature is especially characteristic?",Indifference to body shape,Disturbance in body image evaluation,Fear of vomiting only,Loss of appetite due to depression,2,Distorted perception of body weight or shape is central to anorexia nervosa.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
A normal-weight college student has recurrent episodes of binge eating followed by self-induced vomiting and undue influence of body shape on self-evaluation. Which diagnosis is most likely?,Binge-eating disorder,Bulimia nervosa,Avoidant/restrictive food intake disorder,"Anorexia nervosa, restricting type",2,Binge eating with compensatory behaviors and normal weight defines bulimia nervosa.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A patient repeatedly consumes very large amounts of food in a discrete period while feeling out of control, but does not regularly use compensatory behaviors. Which diagnosis best fits?",Bulimia nervosa,Anorexia nervosa,Binge-eating disorder,Pica,3,Recurrent binge eating without compensatory behaviors defines binge-eating disorder.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
"A child refuses many foods because of texture and smell, resulting in nutritional deficiency and weight loss, but there is no body image disturbance. Which diagnosis is most likely?",Anorexia nervosa,Avoidant/restrictive food intake disorder,Somatic symptom disorder,Oppositional defiant disorder,2,Restrictive eating without body image disturbance leading to nutritional problems characterizes ARFID.,Medium,Abnormal Psychology,Chapter 10,Chapter 10
