Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
"In the study of early psychosocial development, the term goodness of fit refers to:",the child's physical resemblance to the parents,the match between a child's temperament and environmental demands,the degree of attachment to siblings,the fit between IQ score and school grade,2,Goodness of fit refers to how well a child's temperament is supported or matched by caregiving expectations and environment.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"An infant looks frightened by a barking dog, then calms down after seeing the caregiver smile. This is the clearest example of:",self-recognition,mutual regulation,social referencing,role rehearsal,3,The infant uses the caregiver's emotional expression to guide a response to an uncertain situation.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"A researcher finds that caregivers in one culture respond quickly to infant crying, while in another culture they expect more self-soothing. This finding most strongly supports which conclusion?",Attachment has no cultural variability.,Early caregiving practices are shaped partly by cultural beliefs.,Crying patterns are entirely genetically fixed.,Only one caregiving pattern is developmentally normal.,2,"Variation in responses to crying across cultures reflects culturally shaped beliefs about infants, emotion, and caregiving.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which situation best illustrates the development of autonomy in toddlerhood?,An infant quiets only when rocked,A toddler insists on feeding himself despite making a mess,A preschooler invents an imaginary friend,A school-age child compares his grades with classmates,2,Self-assertive independence in everyday tasks is a classic sign of autonomy development in toddlerhood.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
A toddler obeys only when the parent is standing nearby and monitoring behavior. Kochanska would describe this pattern as:,committed compliance,receptive cooperation,situational compliance,moral internalization,3,Situational compliance refers to obedience that depends on immediate external monitoring or control.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which child is at greatest risk for problems associated with nonorganic failure to thrive?,a child with warm caregiving and adequate nutrition,a child experiencing severe neglect and poor caregiver interaction,a child who begins to walk later than average,a child with a secure attachment to both parents,2,"Nonorganic failure to thrive is strongly associated with neglect, poor emotional care, and disturbed caregiver-child interaction.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"A preschooler says, ""The moon is following me."" This statement most clearly reflects:",transductive reasoning,animistic and egocentric thinking,formal operational logic,postconventional morality,2,The child attributes intentional action to the moon and interprets events from a self-centered perspective.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which task would be most difficult for a child in the preoperational period?,engaging in pretend play,using words to represent objects,mentally reversing a conservation transformation,drawing from memory,3,Preoperational children typically struggle with reversibility and conservation because they cannot yet mentally undo transformations reliably.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"A child who understands that one object can be a ""dog,"" a ""pet,"" and an ""animal"" is demonstrating:",class inclusion,overextension,underregularization,reflex integration,1,Class inclusion involves understanding that an object can belong simultaneously to a smaller and a larger category.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which finding best reflects development in executive functioning during early childhood?,children become less able to inhibit impulses,"children gradually improve in planning, attention control, and working memory",executive functioning disappears as language grows,executive functioning is unrelated to school readiness,2,"Executive functioning includes inhibitory control, working memory, and planning, all of which improve during early childhood.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
A preschool teacher gives hints that help a child complete a puzzle the child could not solve alone. This teaching practice is best described as:,imprinting,scaffolding,reciprocal punishment,selective optimization,2,Scaffolding refers to temporary support that helps a child perform beyond current independent ability.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which statement about private speech is most accurate?,It is always a sign of maladjustment.,It reflects internalizing language for self-guidance.,It shows inability to communicate socially.,It disappears before age 3 in all children.,2,Private speech helps children guide thinking and behavior and is viewed as a step toward internal verbal thought.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"A child's emerging knowledge of print concepts, story structure, and sound-symbol awareness is best described as:",concrete operations,emergent literacy,latent learning,semantic conditioning,2,"Emergent literacy refers to the early skills, attitudes, and knowledge that form the basis of later reading and writing.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"A preschool child says, ""I goed there yesterday."" This error is best interpreted as evidence that the child:",lacks understanding of grammar entirely,is applying a grammatical rule to an irregular verb,has no memory for past events,is confusing nouns and verbs,2,"""Goed"" is an overregularization error showing that the child has learned a rule for past tense formation and applies it too broadly.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
Which statement best reflects the developmental value of play in early childhood?,Play is mostly a distraction from cognitive growth.,"Play contributes to cognitive, social, emotional, and self-regulatory development.",Only physically active play matters developmentally.,Pretend play has no relation to symbolic thinking.,2,"Play supports symbolic thinking, peer interaction, emotion regulation, problem solving, and role understanding.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"A parent explains, ""Hitting hurts people, so we use words instead."" This discipline style most directly promotes:",fear-based obedience,inductive reasoning and internalization,learned helplessness,passive resistance,2,Explaining the consequences of behavior supports internal moral understanding rather than simple obedience based on fear.,Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
"In middle childhood, one important sign of concrete operational thought is the ability to:",reason only from immediate appearance,think hypothetically about possibilities never experienced,perform mental operations on tangible information,reject rules in favor of intuition,3,"Concrete operational children can reason logically about real, tangible situations, even if they still struggle with abstract hypotheticals.",Medium,Developmental Psychology,Chapter 11,Chapter 11 Set 11
