Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer (1-4),Explanation,Difficulty,Subject,Chapter,Topic
Which situation best illustrates the exercise of police power in mental health law-,The State appoints a guardian for an abandoned child,The court orders treatment because a person cannot care for basic needs,The government restricts a dangerous individual to protect public safety,A patient voluntarily seeks psychiatric admission,3,"Police power is the State's authority to protect the health, safety, and welfare of the public. In mental health law, it is invoked when a person poses a danger to others or to the community.",Medium,Abnormal Psychology,Chapter 16: Chapter 16,Chapter 16
A patient voluntarily enters a psychiatric facility for treatment. This type of admission is best described as:,Civil commitment,Criminal commitment,Voluntary admission,Competency restoration,3,Voluntary admission occurs when a person personally seeks treatment and agrees to enter a facility. It differs from civil or criminal commitment because it is not compelled by court or legal process.,Medium,Abnormal Psychology,Chapter 16: Chapter 16,Chapter 16
"In civil commitment proceedings, which condition is most directly related to grave disability-",The person has unusual beliefs,The person cannot obtain basic necessities for survival,The person has committed a felony,The person refuses all psychotherapy,2,"Grave disability refers to substantial inability to provide for essential needs such as food, clothing, shelter, or basic self-care, making intervention legally relevant in civil commitment.",Medium,Abnormal Psychology,Chapter 16: Chapter 16,Chapter 16
Which statement best reflects a key procedural safeguard in civil commitment-,The patient may be committed solely on a relative's verbal request,The patient has no right to legal representation during proceedings,The patient must be informed and allowed to participate in the legal process,The court may commit a patient without any evaluation,3,"Civil commitment must include due process protections. The person must be notified, present when appropriate, represented, and given opportunities to challenge evidence and obtain independent evaluation.",Medium,Abnormal Psychology,Chapter 16: Chapter 16,Chapter 16
Which trend is most consistent with a rights-based approach to mental health law-,Lowering standards for involuntary hospitalization,Increasing protection of individual liberty in commitment procedures,Removing the need for judicial review,Treating all refusal of treatment as proof of incompetence,2,"A rights-based or liberal approach in mental health law emphasizes fairness, due process, and protection of individual liberty against unwarranted involuntary hospitalization.",Medium,Abnormal Psychology,Chapter 16: Chapter 16,Chapter 16
A court orders a person with severe mental illness to comply with treatment while remaining in the community rather than being hospitalized. This arrangement is best described as:,Forensic diversion,Assisted outpatient treatment,Conditional insanity acquittal,Parole supervision,2,Assisted outpatient treatment is a court-ordered community-based treatment arrangement for individuals with severe mental illness who require mandated care but not necessarily inpatient confinement.,Medium,Abnormal Psychology,Chapter 16: Chapter 16,Chapter 16
Which issue is most central in debates on involuntary commitment-,Whether all mental disorders are hereditary,How to balance individual liberty and public safety,Whether psychotherapy is superior to medication,How to eliminate all diagnostic error,2,"The central tension in involuntary commitment is the balance between respecting autonomy and liberty on one hand, and protecting the individual or public from harm on the other.",Medium,Abnormal Psychology,Chapter 16: Chapter 16,Chapter 16
Criminal commitment is primarily concerned with:,Access to community mental health funding,A person's legal status after behavior that violates criminal law,School-based mental health screening,Voluntary psychiatric consultation,2,"Criminal commitment concerns mental condition within criminal proceedings, including responsibility, insanity, competence, and disposition after criminal conduct.",Medium,Abnormal Psychology,Chapter 16: Chapter 16,Chapter 16
Which legal question is addressed by the insanity defense-,Whether the accused is likely to respond to psychotherapy,Whether the accused was criminally responsible at the time of the act,Whether the accused can afford private counsel,Whether the accused currently has depressive symptoms,2,The insanity defense addresses whether mental illness so impaired the accused at the time of the offense that criminal responsibility should be reduced or removed.,Medium,Abnormal Psychology,Chapter 16: Chapter 16,Chapter 16
Which standard focuses on whether a person knew the nature of the act or knew that it was wrong-,Tarasoff standard,M'Naghten rule,Frye rule,Exclusionary rule,2,The M'Naghten rule focuses on cognition: whether the person knew the nature and quality of the act or knew it was wrong.,Medium,Abnormal Psychology,Chapter 16: Chapter 16,Chapter 16
Which legal formulation broadened criminal nonresponsibility by emphasizing whether an unlawful act was the product of mental disease or defect-,Durham rule,M'Naghten rule,Best evidence rule,Parens patriae rule,1,The Durham rule broadened criminal nonresponsibility by asking whether the unlawful act was the product of mental disease or defect.,Medium,Abnormal Psychology,Chapter 16: Chapter 16,Chapter 16
